"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000357681",311.108496430468,0.469735019226214,0.179971089986322,2.61005820024713,0.00905268197349032,0.184540028963164
"ENST00000553110",766.332478682571,-0.271740535084321,0.104203416207802,-2.60778912029541,0.00911290761986815,0.185466076184406
"ENST00000452510",45.184361787309,-1.15934572902974,0.445043657539968,-2.6050157313513,0.00918700417177746,0.186666314393967
"ENST00000537456",142.273291544946,-0.732667301403384,0.281235113132011,-2.605177188737,0.00918267582305124,0.186666314393967
"ENST00000361099",504.396666889108,0.398619511582466,0.153058853079494,2.60435449216018,0.00920474967463955,0.186835820504415
"ENST00000261574",617.432116179728,-0.286409561210629,0.109982351329331,-2.60414109853865,0.00921048298917946,0.186835820504415
"ENST00000357325",934.976448240626,-0.266278247288262,0.102277902174922,-2.6034777955541,0.00922832451784712,0.187044045461488
"ENST00000535823",103.451775592653,-0.672551202668819,0.258503507611734,-2.60171016201055,0.00927602104741064,0.18774729030247
"ENST00000252599",643.821633913751,0.265740564050072,0.102143933764865,2.6016284497306,0.00927823122165568,0.18774729030247
"ENST00000544085",19.6061389823309,2.45845080767903,0.94605230737996,2.59864152172259,0.00935934562401262,0.18923355071253
"ENST00000409946",7.23034514196443,-6.19382861692657,2.38473302851951,-2.59728386484076,0.00939642346906846,0.189672531627877
"ENST00000375143",7.2305073040569,-6.19387378097901,2.3847233803642,-2.59731331188319,0.00939561787705631,0.189672531627877
"ENST00000572105",98.825598884513,-0.778922059599343,0.300152233933355,-2.5950899961394,0.00945661539990833,0.190731588543739
"ENST00000392111",6.97715578081704,-6.14260176218627,2.36735320785705,-2.59471283870927,0.00946699782711236,0.190785122741161
"ENST00000370179",239.019393139581,0.430491959296227,0.165947952792965,2.59413841539403,0.00948283014309386,0.190948309741075
"ENST00000233609",1017.40794969896,-0.209271444823035,0.080715838623985,-2.59269368181785,0.00952275447466871,0.191284165757646
"ENST00000566866",558.809097908892,-0.454710639103239,0.175359457437457,-2.59302033519016,0.0095137145167022,0.191284165757646
"ENST00000504325",694.990927614712,-0.276655677325647,0.106698517864829,-2.592872730211,0.00951779845763669,0.191284165757646
"ENST00000453408",52.1619341278029,1.45367524305748,0.560762100937655,2.59232077315279,0.00953308388648458,0.19133596902898
"ENST00000410092",27.5875901355944,3.61089564264287,1.3935160233438,2.59121214406876,0.00956385147219191,0.191797564008125
"ENST00000545429",115.739027230807,2.5547664878121,0.98609269843466,2.59079748979744,0.00957538203100922,0.191872935226887
"ENST00000242209",209.180264164579,0.475609516296443,0.183599628803816,2.59047101236056,0.00958446931980655,0.191899265286346
"ENST00000463370",22.2454636087268,-2.27589240451804,0.87897788405058,-2.58924876929791,0.00961855798401464,0.19242572200273
"ENST00000262580",112.682851068795,0.848062309607641,0.327900957868804,2.58633678632607,0.00970020983519997,0.19390208923205
"ENST00000565311",25.6780338222118,1.84307165765951,0.712916358557709,2.58525651085943,0.00973065746400028,0.194196233479204
"ENST00000381591",25.6780338222118,1.84307165765951,0.712916358557709,2.58525651085943,0.00973065746400028,0.194196233479204
"ENST00000254958",337.652748981407,0.39054063448594,0.151150423055049,2.58378790209344,0.0097721868990381,0.194659877272441
"ENST00000307662",97.9011327606865,0.70505253116384,0.272844941727774,2.5840777061841,0.00976397930814831,0.194659877272441
"ENST00000324460",2549.3125220128,-0.131086756750935,0.0507380460551058,-2.58359883643458,0.00977754477327449,0.194659877272441
"ENST00000014914",399.510650844753,0.338591707790389,0.131171999492341,2.58128037310401,0.00984346020932842,0.195814264454223
"ENST00000267814",101.154846608717,-0.685173655438642,0.265536768832741,-2.58033438627185,0.00987046877714916,0.196193448229856
"ENST00000314754",118.391583614473,0.71186236568666,0.275913772670488,2.58001751343093,0.00987953046378465,0.196215582107362
"ENST00000353245",845.274560862168,-0.290789046251903,0.112766335224574,-2.57868667694837,0.00991766969361848,0.196814720037266
"ENST00000533482",51.2421928372661,-1.27617817097776,0.49529524019118,-2.57660091884826,0.00997770744543872,0.197688333632059
"ENST00000281701",8.40234917353653,-4.93422414475688,1.91487149856916,-2.57679126168198,0.00997221510694877,0.197688333632059
"ENST00000371250",139.819151310222,0.557989967710059,0.216700646024612,2.57493449118137,0.0100259073555824,0.198166192864102
"ENST00000568193",230.830738714082,-1.03976591960071,0.403765355719799,-2.57517368657622,0.0100189761230637,0.198166192864102
"ENST00000322810",230.830738714082,-1.03976591960071,0.403765355719799,-2.57517368657622,0.0100189761230637,0.198166192864102
"ENST00000341772",90.8338222943793,0.789103469610762,0.306507310262723,2.57450130287066,0.0100384708469549,0.198255783839021
"ENST00000368841",6.9747158583126,-6.14189255225146,2.38778092126013,-2.57221778495916,0.0101049303426117,0.199408805250243
"ENST00000357402",277.678147980933,0.454064761006464,0.176633023401046,2.57066743388924,0.0101502747724804,0.200143636827655
"ENST00000399048",148.290460756853,0.60070443622278,0.233759916361628,2.56974953436194,0.0101772066589565,0.20051452576988
"ENST00000562866",79.0658245227723,-0.86324510271293,0.336118892506334,-2.56827307824318,0.01022066051485,0.201210084633255
"ENST00000372925",344.253443650984,-0.430977307428046,0.167873241289226,-2.56727816844569,0.0102500349613397,0.201336767695674
"ENST00000397421",82.7962835869817,-0.850342411180709,0.331196379638663,-2.56748703626663,0.0102438619698778,0.201336767695674
"ENST00000274606",163.838000989154,-0.543782200421006,0.211816993353039,-2.56722650913411,0.0102515622389704,0.201336767695674
"ENST00000332211",327.791564105642,-0.378301228105718,0.147424616028056,-2.56606554792536,0.0102859388565754,0.201530930597046
"ENST00000454774",93.944439846729,0.696927020387265,0.271581081296274,2.5661839810814,0.0102824273006792,0.201530930597046
"ENST00000400488",93.944439846729,0.696927020387265,0.271581081296274,2.5661839810814,0.0102824273006792,0.201530930597046
"ENST00000258739",462.295374673712,0.331469896160314,0.129199143226497,2.565573485106,0.0103005400051919,0.201656963606799
"ENST00000350697",173.561529465294,0.499159859108202,0.194640340519745,2.56452417713256,0.0103317381085531,0.202107463300991
"ENST00000381237",71.2455053144263,-0.852022750204531,0.332398695749402,-2.56325539510203,0.0103695739292634,0.202526638917504
"ENST00000524422",8.41136517938362,-4.93736577624671,1.92619051689029,-2.56328007689384,0.0103688367294436,0.202526638917504
"ENST00000377405",20.1297823254282,4.02189792870963,1.57293592407898,2.55693691468367,0.0105598366282222,0.20607959434065
"ENST00000513882",6.74993972168934,-6.0946574893003,2.38427403459297,-2.55619001879569,0.0105825312097823,0.206359358590754
"ENST00000491511",11.8169371382042,2.6449347529745,1.03485905008161,2.55584057825646,0.0105931639186117,0.206403660346304
"ENST00000446342",324.076498758231,0.45035596823394,0.176275565381163,2.554840583039,0.0106236440984994,0.206589246714994
"ENST00000339209",26.4397356510189,1.6833284509063,0.658774566400526,2.55524201564706,0.0106113989436939,0.206589246714994
"ENST00000281141",228.021433429138,-0.423850039521272,0.165909605722723,-2.5547046397641,0.0106277937103756,0.206589246714994
"ENST00000455077",13.1218727674775,-3.98518259427634,1.56040459163026,-2.5539418530631,0.0106511042032425,0.206879472435442
"ENST00000260803",37.3072417938978,1.35941717535983,0.532455546128517,2.5531092412205,0.0106766004181246,0.207211662360252
"ENST00000242577",355.222579343197,-0.335219888527651,0.13139829949497,-2.55117372002582,0.0107360797185407,0.208202356646987
"ENST00000373700",95.4168839716435,-0.720718799051385,0.282675961306154,-2.54962889564849,0.0107837639750139,0.208962936617871
"ENST00000259008",135.224118062484,0.61777364377094,0.24241777680159,2.54838424773016,0.0108223195120903,0.209545570035273
"ENST00000293308",2725.44008893976,0.171883052819802,0.0674804343399319,2.547153919519,0.0108605518459257,0.210121037163297
"ENST00000496856",6.45412481130947,6.23547102444736,2.44963688656551,2.54546747668784,0.0109131529425325,0.210973380338527
"ENST00000433343",6.97229402559634,-6.1415876848193,2.4137525596676,-2.54441477864867,0.0109461018445324,0.21116948963136
"ENST00000458270",6.97240369031637,-6.14152443176112,2.41381416810409,-2.54432363224752,0.0109489588337239,0.21116948963136
"ENST00000574911",8.42664608814317,-4.90933729488455,1.92937575656776,-2.54452108573084,0.0109427704798705,0.21116948963136
"ENST00000375499",149.1400072281,-0.588208910324066,0.231367865233683,-2.54231031491764,0.0110122355867156,0.212224090499022
"ENST00000319562",365.801306351491,0.395897361837594,0.155741416918571,2.54201720820729,0.0110214747110621,0.212236463488292
"ENST00000375793",84.5559151891165,0.759018921163245,0.29869575869472,2.54111047468537,0.0110500998140478,0.212290905921711
"ENST00000550143",18.7741666678984,-2.16018674848483,0.849913638142992,-2.54165441232912,0.0110329200708723,0.212290905921711
"ENST00000524276",19.839233751553,2.47048666219136,0.972147174658323,2.54126816040961,0.0110451170187204,0.212290905921711
"ENST00000456324",92.2812148437765,-0.968242175478194,0.381186594216905,-2.54007404816351,0.0110829001386195,0.212755486564618
"ENST00000318217",406.696214242458,0.310978053024345,0.122457262331499,2.53948232308598,0.0111016655291071,0.21295012969469
"ENST00000488949",6.75923436651459,-6.09688292382421,2.40212646998956,-2.53811903744215,0.0111450068989144,0.213561758161281
"ENST00000306385",6.42343343353031,6.22900870707164,2.45457989853534,2.53770867706874,0.0111580824093112,0.213561758161281
"ENST00000415383",6.42330367373599,6.22895540719049,2.454602015568,2.53766409694286,0.0111595037075405,0.213561758161281
"ENST00000555075",6.74627216139948,-6.0944063891713,2.40208719106696,-2.53712954793464,0.0111765586631136,0.213722466085426
"ENST00000575064",86.777506510575,1.05582929448596,0.416239823188703,2.53658885014301,0.0111938333445335,0.21388712366602
"ENST00000409411",39.7090603486278,-2.97337508627485,1.17240603710722,-2.53613082171712,0.0112084853809982,0.213892486992083
"ENST00000381556",249.221200176596,-0.453054486668285,0.178646537015703,-2.53603844908822,0.0112114423853751,0.213892486992083
"ENST00000392177",197.696051211774,0.449596337471922,0.177448992215299,2.53366520631701,0.0112876518439452,0.215180124379517
"ENST00000416408",13.6118535439437,3.77280707940712,1.48964196657679,2.53269387145225,0.0113189757271076,0.215610766801778
"ENST00000395734",381.538900080783,0.440281586040846,0.173859313514675,2.53240149831653,0.011328419358873,0.215624278112952
"ENST00000319466",653.157642405815,0.240570327119,0.0950393907012535,2.53126966980678,0.0113650433301118,0.216154718559685
"ENST00000380876",163.448979717646,2.36031158321174,0.933072310810056,2.5296127168993,0.0114188489836292,0.217010873640381
"ENST00000334976",356.638909043532,0.332544476002575,0.13151106363419,2.52864258574911,0.0114504565580702,0.217444170037754
"ENST00000454580",29.659014411159,1.75893388279125,0.696064144049673,2.52697096643686,0.011505101344452,0.218313940730581
"ENST00000233893",267.057625135044,-0.520382190088515,0.206019220766641,-2.52589145882633,0.0115405130302382,0.218736022140117
"ENST00000434333",48.6041288461485,1.27452661023799,0.504612552204652,2.52575288638695,0.0115450656964626,0.218736022140117
"ENST00000429586",89.0837328716509,-0.751064149553084,0.297506674852046,-2.52452873511694,0.0115853533060807,0.219257021181754
"ENST00000512866",42.5944222397993,1.17936217267036,0.467338680497489,2.52357063920947,0.0116169718356112,0.219257021181754
"ENST00000407800",21.6102119786737,-1.7946580016322,0.710971408593672,-2.52423371733345,0.0115950811668887,0.219257021181754
"ENST00000521272",43.6653846991581,-1.17452463466401,0.465387075947777,-2.52375859873643,0.0116107628734495,0.219257021181754
"ENST00000369338",39.8258628075161,-1.35537616097626,0.537044619919142,-2.52376825072808,0.0116104441138229,0.219257021181754
"ENST00000375647",70.4587253232833,0.871960679473222,0.34565571710095,2.52262767931758,0.0116481655905228,0.219677818130815
"ENST00000360876",340.602814469268,-0.437511849415212,0.17348213553515,-2.5219418014748,0.011670901557906,0.219938585312996
"ENST00000343028",307.674486839962,0.397991715289514,0.157835638726426,2.52155798589535,0.0116836417227921,0.220010727086628
"ENST00000433339",68.7986933614837,1.30489566086139,0.5179182155228,2.51950138410212,0.0117521178330447,0.22083185623191
"ENST00000524595",6.76164940842169,-6.09735038225625,2.42028105726434,-2.51927368681228,0.0117597210310784,0.22083185623191
"ENST00000398970",81.3810103454839,-1.03421580353812,0.410431957195603,-2.51982279987335,0.0117413926378568,0.22083185623191
"ENST00000381150",79.4219264896657,0.974561031231296,0.386857268432905,2.51917466919798,0.0117630287578467,0.22083185623191
"ENST00000283429",7.70031617789496,5.00223154175122,1.98636485071393,2.51828436248926,0.0117928069302892,0.221222663136816
"ENST00000469141",170.09011684658,-0.627840407179325,0.24944651450981,-2.51693397445581,0.0118381011014698,0.221903722013656
"ENST00000303577",1007.79003023264,-0.195758466511256,0.077792388766464,-2.51642184557324,0.0118553190295534,0.222057861064176
"ENST00000254301",170.514607118302,0.501692921731178,0.19940350696696,2.51596839675596,0.0118705826485084,0.222083333991931
"ENST00000426263",815.487974940947,0.245712816810302,0.0976660400155151,2.51584703107926,0.0118746709146251,0.222083333991931
"ENST00000377797",297.715028957257,-0.679154078310121,0.269979641723185,-2.51557515216821,0.0118838338291046,0.222086454003865
"ENST00000535447",16.8977825036197,2.06452019590577,0.820797193740513,2.51526224949356,0.0118943870936476,0.222115532663297
"ENST00000436473",908.285336377905,-0.214863302593854,0.0854548240849318,-2.51434959810234,0.0119252155569012,0.222522899813469
"ENST00000545286",26.252058819481,1.80931713174332,0.719786929367605,2.51368433896537,0.0119477319748747,0.222606535293383
"ENST00000433351",294.078237240013,0.438424696072516,0.174408184656354,2.51378510094792,0.0119443191558072,0.222606535293383
"ENST00000470017",67.7210221466125,-0.850915679832937,0.338600006046297,-2.51304094695318,0.0119695441226344,0.222844747930223
"ENST00000536073",8.66073457680636,3.51319653775594,1.39879341076526,2.51159071147891,0.0120188392341507,0.223593884079486
"ENST00000392520",11.2055454826956,3.9066516707316,1.55651217347612,2.50987543644259,0.0120773755725715,0.22451368280126
"ENST00000319006",458.27938250317,0.318578255514556,0.126992002355354,2.50864817945856,0.0121194124990147,0.225125610506527
"ENST00000400226",39.4879731938177,-1.4524045324698,0.579124285944339,-2.50793235186374,0.0121439913923594,0.225412568047501
"ENST00000434667",65.1223156532697,-1.036387746577,0.413574892945973,-2.50592520061991,0.0122131453503338,0.225939279519922
"ENST00000483559",85.9735018322647,0.900368250076682,0.359208683431035,2.50653252999533,0.0121921838290297,0.225939279519922
"ENST00000375643",191.899556545878,-0.5517868594121,0.220197450759119,-2.50587305852018,0.0122149464836787,0.225939279519922
"ENST00000355029",114.564526917477,0.680664540293064,0.271523702018478,2.50683286664507,0.0121818297183965,0.225939279519922
"ENST00000367879",160.74892696779,-0.504411451522966,0.201299100017262,-2.50578095719112,0.0122181284951228,0.225939279519922
"ENST00000452185",202.139264787453,-0.440954177269168,0.176017132297903,-2.50517760125116,0.012238992028542,0.226155685784892
"ENST00000520687",60.9822498993717,0.908665955385374,0.362765271885369,2.50483170746428,0.0122509669701613,0.226207645170061
"ENST00000372599",40.1707289090501,3.49506462552081,1.3973801980064,2.50115511190663,0.0123788947763962,0.228398935235346
"ENST00000246043",206.377367496211,0.503521694682439,0.201399232294851,2.50011724943061,0.0124152208874207,0.22872728212519
"ENST00000264670",797.832759984387,-0.30127074926774,0.12049936688179,-2.50018532929959,0.0124128351411591,0.22872728212519
"ENST00000533961",54.0199539051704,1.00810297088882,0.403875319670645,2.4960747086772,0.012557615067522,0.231178108256462
"ENST00000421276",75.9021985364143,0.798683421837805,0.320083558554502,2.49523413650067,0.0125874042738838,0.231381421674885
"ENST00000300026",779.821162707134,-0.221735870577584,0.0888616965145752,-2.49529188924741,0.0125853555628995,0.231381421674885
"ENST00000337898",6.76302400104086,-6.09750830843134,2.44461024556898,-2.49426603667537,0.012621790464952,0.231840878875202
"ENST00000529007",6.74058268565196,-6.09319734868023,2.4447414066533,-2.49236885835767,0.0126894180828232,0.232735247889636
"ENST00000354026",39.3164326630704,-2.64508372004142,1.06138432598644,-2.49210738775806,0.0126987636775364,0.232735247889636
"ENST00000393190",55.604117169925,-0.968540148751312,0.388563843216022,-2.49261521796523,0.0126806181624914,0.232735247889636
"ENST00000359524",6.74082370713813,-6.09270760581551,2.44513089278467,-2.4917715545595,0.0127107761095149,0.232782588883972
"ENST00000012134",54.7661711978824,3.50191399513104,1.40590321662869,2.49086420296306,0.0127432815170799,0.233204885702113
"ENST00000446023",18.8670117572428,3.92269993630505,1.57560801865709,2.48964202381276,0.0127871817409612,0.233834930103044
"ENST00000343411",540.517234743802,0.25679401402359,0.103163086923888,2.48920444008281,0.0128029320934487,0.233949655507749
"ENST00000463876",6.51827815355141,-6.04426030374822,2.42886985541302,-2.4885072743926,0.0128280612833595,0.23423546516442
"ENST00000269228",248.314028616709,0.453219081732372,0.182253749493944,2.48674764163045,0.0128916810704784,0.234812324234545
"ENST00000535393",52.4419344964844,-1.75025778339222,0.703942404376159,-2.48636503854789,0.0129055510336156,0.234812324234545
"ENST00000368712",6.52579789443225,-6.04682832260559,2.43115612496311,-2.48722336690628,0.0128744536766202,0.234812324234545
"ENST00000447018",17.2379504210264,2.22864808594832,0.896458918777879,2.48605712907245,0.0129167228221539,0.234812324234545
"ENST00000346085",30.3139743997443,-1.48179322307223,0.595993251240465,-2.48625839300716,0.0129094194542062,0.234812324234545
"ENST00000520539",284.568822019467,-0.482389898689493,0.193993099904214,-2.48663431290947,0.0128957880394204,0.234812324234545
"ENST00000535422",6.5213041656607,-6.04503456995371,2.43188710047769,-2.48573816143286,0.0129283048523077,0.234849935164769
"ENST00000506699",117.707345181892,1.14082349883146,0.46005742734388,2.47974150839809,0.0131477658667006,0.23848559584955
"ENST00000396667",59.5224245062432,0.92926980802536,0.374715357882096,2.47993520542532,0.0131406259240783,0.23848559584955
"ENST00000392783",45.7041187804398,-1.07017598811567,0.43167211149434,-2.47914090259616,0.0131699268491376,0.238712176302982
"ENST00000525037",6.52408297172751,-6.04567421393677,2.44131479055277,-2.47640092843901,0.0132714452090283,0.240375765132268
"ENST00000557394",6.52314471640376,-6.04533791041799,2.44143778934967,-2.47613842006939,0.0132812075856593,0.240376225562442
"ENST00000428358",6.5137328880021,-6.04330842251272,2.4416443637482,-2.47509773013608,0.0133199721144285,0.240901209955236
"ENST00000367771",12.5046673995137,-3.80891531901075,1.53935176636373,-2.47436317171883,0.0133473937654874,0.241220431836448
"ENST00000438323",51.2742905664068,1.04042231465438,0.420559796240292,2.47389865592363,0.0133647602533886,0.241357597933727
"ENST00000354989",50.3414288769419,-1.23660603770776,0.49994362058842,-2.47349098334791,0.013380018040366,0.24145650976792
"ENST00000376387",945.508071978769,0.206476805901006,0.0835011600333707,2.47274176572503,0.0134080988372711,0.241610026274242
"ENST00000341272",313.933066067303,0.526163905963331,0.212775309721201,2.47286166168792,0.0134036016197198,0.241610026274242
"ENST00000378852",228.650645232272,-0.42071375324173,0.170203820048456,-2.47182321243997,0.0134425974250851,0.241878573347723
"ENST00000035307",214.749163532059,0.492694511652896,0.199321314910389,2.47186063304068,0.0134411904687042,0.241878573347723
"ENST00000474879",180.011921666281,0.478062785622093,0.193497549040632,2.47064000547989,0.013487151334634,0.242503499634457
"ENST00000354831",37.1473800115663,-3.45687752086431,1.40171836020233,-2.46617125023984,0.0136566025198194,0.24537157671527
"ENST00000333676",337.203073446741,-0.349531595836391,0.141807337921393,-2.46483433762887,0.0137076611827416,0.246019496220912
"ENST00000429644",21.4724426824486,-3.55720332295284,1.4432570060161,-2.46470539074117,0.0137125947583739,0.246019496220912
"ENST00000388835",1263.80077349822,0.321088955891654,0.130363223093516,2.46303327174813,0.0137767130802993,0.246901350625402
"ENST00000337872",6.20088481918543,6.17764374299253,2.50827812912936,2.46290220819205,0.0137817499559203,0.246901350625402
"ENST00000377600",32.1494149488509,1.61085935981593,0.654868443325189,2.45982132172465,0.0139006201899207,0.247989868164234
"ENST00000307116",76.5248544449839,1.10927923744841,0.451103099834418,2.45903705351521,0.01393102387674,0.247989868164234
"ENST00000430553",780.659649561213,-0.227730658147986,0.0925555562838705,-2.46047527875614,0.0138753130755656,0.247989868164234
"ENST00000508138",6.1700093111255,6.17080307229473,2.50953007532441,2.45894764640229,0.0139344936428992,0.247989868164234
"ENST00000416889",6.52634639593994,-6.04612651363469,2.45716390996312,-2.46061180091377,0.0138700350170538,0.247989868164234
"ENST00000531286",6.16951681236265,6.1705531689481,2.50965110488204,2.45872948512424,0.0139429633820212,0.247989868164234
"ENST00000522083",12.3741566322977,-3.89848155002302,1.58548215848805,-2.45886182266516,0.0139378250608583,0.247989868164234
"ENST00000305544",145.101411146275,0.685935206356448,0.278749244545518,2.4607607725532,0.0138642776739618,0.247989868164234
"ENST00000449910",147.114619912173,-0.880918947521781,0.358267968468961,-2.45882698162032,0.0139391776855105,0.247989868164234
"ENST00000423855",6.51148127770859,-6.04289903955874,2.45754599751793,-2.45891594528117,0.0139357241026814,0.247989868164234
"ENST00000533249",6.16880665979525,6.17019079985976,2.50982702800965,2.45841276350939,0.0139552676461967,0.248030016113504
"ENST00000260526",672.759443267522,0.238780614536008,0.0972853853034201,2.45443458738724,0.0141106334036537,0.250610940169784
"ENST00000259457",585.158783285305,-0.29012999792469,0.118222989200653,-2.45409120414193,0.0141241153657088,0.250670047471785
"ENST00000336233",74.9498404339542,0.789855127430596,0.322033816918867,2.4527086471468,0.0141785126052152,0.251454698767923
"ENST00000453279",104.631276614624,-1.13331219937887,0.462373646947236,-2.45107437861441,0.0142430518711044,0.252417962341676
"ENST00000346322",18.0464188912743,3.56986778815469,1.45814535647561,2.44822491276397,0.0143562008650444,0.25424069638117
"ENST00000435036",6.13793053344868,6.1634178170856,2.5201082502914,2.44569566262597,0.0144572979003937,0.255847536392129
"ENST00000238156",32.6241548911827,-1.4242966524202,0.582490938202453,-2.44518250672797,0.0144778857738917,0.256028342478555
"ENST00000325642",33.5243682704091,1.33094034059956,0.544478527150238,2.44443127549144,0.0145080718845367,0.256378504376205
"ENST00000559329",8.15440981196402,-4.89122849975237,2.00179267166895,-2.44342412127747,0.0145486286083848,0.256911297893559
"ENST00000220429",25.4284774356597,-2.15857607614247,0.883595660744779,-2.44294553724156,0.0145679355453371,0.257068352257138
"ENST00000355201",181.606408158596,1.40892703060952,0.576910715722755,2.44219251300336,0.0145983596271456,0.257373077807892
"ENST00000449187",168.494779649474,0.679309100576079,0.278177097143506,2.44200226241357,0.0146060550900821,0.257373077807892
"ENST00000519234",137.250265259203,-0.66017139701882,0.270412227284073,-2.44135187099102,0.014632389847881,0.257653215531125
"ENST00000290039",7.95855204031703,-4.82270598485529,1.97621886406168,-2.44037038232866,0.0146722101859625,0.258170244376947
"ENST00000546837",9.59936507056465,-4.1203110978735,1.6900258185011,-2.43801665795132,0.0147680934516925,0.259672309858926
"ENST00000565571",654.580619846778,-0.232320976932699,0.0953251875261835,-2.43714156732066,0.0148038824414969,0.260116331553903
"ENST00000312352",6.50912069411521,-6.04229752777827,2.48001898671187,-2.43639164060975,0.0148346133366376,0.260285784962028
"ENST00000368936",6.50911482531553,-6.04231122500614,2.48000833054183,-2.43640763242356,0.0148339574294567,0.260285784962028
"ENST00000241600",158.791190069939,-0.511141833520203,0.20983272074745,-2.43594912985664,0.0148527731369964,0.260419325591641
"ENST00000504005",62.2810526881569,-1.04596870255451,0.42957984880323,-2.43486445062189,0.0148973691900347,0.260792200745536
"ENST00000504205",217.988720968443,0.621251786838442,0.255169689205194,2.43466137680194,0.014905731569326,0.260792200745536
"ENST00000398813",217.988720968443,0.621251786838442,0.255169689205194,2.43466137680194,0.014905731569326,0.260792200745536
"ENST00000344135",140.265710275009,-0.80920203912922,0.332531851367819,-2.43345723364752,0.0149554020155089,0.261475927448208
"ENST00000317620",519.142653202047,0.279383229274922,0.114864295012897,2.43228959219705,0.0150037059754692,0.262134812042752
"ENST00000321337",138.317223357927,-0.530189040721261,0.21803307287245,-2.43169090696357,0.0150285261399589,0.262382761539721
"ENST00000495424",9.34361159836737,-4.07899186462094,1.67793963847411,-2.43095268214195,0.0150591810957506,0.262732158099502
"ENST00000261797",248.045496720881,0.435429630485495,0.179141413663974,2.4306475067918,0.0150718696538043,0.262767829197363
"ENST00000225296",124.519794092304,-0.587560742283441,0.241759387806701,-2.43035336751112,0.01508410826586,0.262795610980441
"ENST00000525038",11.0139425422944,3.87932132227248,1.59642029329216,2.43001253402541,0.0150983006874359,0.262857368879217
"ENST00000309283",9.36212356420702,-4.08123197557051,1.67970744003221,-2.42972786706966,0.0151101633277091,0.2628756449851
"ENST00000392566",313.316599344056,-0.345235324843758,0.142102766468491,-2.42947645160945,0.0151206471373128,0.2628756449851
"ENST00000329897",11.015252987816,3.87892631296812,1.59680813351483,2.42917494691737,0.0151332280722506,0.262909219859007
"ENST00000361227",630.425180984433,-0.240870292604285,0.099286203380393,-2.42601977317477,0.0152654385324353,0.265019606927026
"ENST00000255613",20.1474117047915,-1.88228921907962,0.776181821587875,-2.42506222991531,0.0153057628684673,0.265532936004112
"ENST00000355272",584.270513077001,0.282722234934016,0.116642009877403,2.42384570731568,0.0153571286470714,0.266236962717874
"ENST00000342669",493.121351283445,-0.341909950217837,0.141086237459595,-2.42341107378212,0.0153755171314998,0.266368695737078
"ENST00000404735",559.797536630955,-0.307908726637581,0.127204733771896,-2.42057600772722,0.0154959393960083,0.268266659094851
"ENST00000262133",159.855954096146,0.528836267351538,0.218568850743534,2.41954087031399,0.0155401143025845,0.268842888428804
"ENST00000485535",17.946346717077,2.05173081601784,0.848170406213061,2.41900778545019,0.0155629071140277,0.269048661011207
"ENST00000263895",120.891420561169,0.820712027697512,0.339417033495718,2.41800483389077,0.0156058694986549,0.269602589442473
"ENST00000502922",6.28505594921812,-5.99189224058716,2.47856399047587,-2.41748539219145,0.0156281612689582,0.26979889317956
"ENST00000263196",386.901034069652,0.325755142345922,0.134842112412996,2.41582645448474,0.0156995420754997,0.270652650291803
"ENST00000219313",217.61353432741,-0.407956537577435,0.168867061640792,-2.41584435480512,0.015698770332042,0.270652650291803
"ENST00000215631",105.082047903205,0.657947920409362,0.272583153607314,2.41375122307524,0.0157892388576917,0.271990502299521
"ENST00000297508",59.0415161176941,0.886899010658076,0.367470886606878,2.41352184072989,0.0157991809574883,0.271990502299521
"ENST00000369466",129.513192359696,-0.565513309003161,0.234356169253274,-2.41305066047568,0.0158196205566456,0.272152594203421
"ENST00000395422",457.350162471651,-0.274413783235072,0.113755605929576,-2.41230997797996,0.0158517980630258,0.272516252633647
"ENST00000353187",6.28930121332282,-5.99269796078964,2.48518114853172,-2.41137269382966,0.0158925990389379,0.272827488017451
"ENST00000409510",6.28333486324074,-5.99180768373498,2.48505916838057,-2.4111328051958,0.0159030564773813,0.272827488017451
"ENST00000490728",6.28884284639883,-5.99252155570901,2.48525283947606,-2.41123215333388,0.0158987248712555,0.272827488017451
"ENST00000254675",512.813738818833,-0.328048023863807,0.136106166372223,-2.41023630749147,0.0159421909810923,0.272929867371863
"ENST00000202788",33.7873559487683,-1.33279588696995,0.552966566213315,-2.41026486663898,0.0159409429939229,0.272929867371863
"ENST00000523234",15.124572586785,-3.6501029166982,1.51419867798654,-2.41058387499836,0.0159270086977548,0.272929867371863
"ENST00000371253",64.1732337654498,1.16214263517734,0.482458322338642,2.40879384056231,0.0160053362349979,0.273821022614963
"ENST00000379977",8.72581482017183,4.14551107827912,1.72136868891713,2.40826448451723,0.0160285643546463,0.274028509849829
"ENST00000358461",300.362470217144,0.542229346961473,0.225245869138709,2.40727765190474,0.0160719456565431,0.274580015517702
"ENST00000540010",85.5841958767469,-0.75922433466316,0.315555746821496,-2.40599115151796,0.0161286553603139,0.275358309045692
"ENST00000529834",19.7010409058754,2.33784857724217,0.972065957078468,2.40503081114839,0.0161711023104387,0.275795934290078
"ENST00000301873",180.427418744937,0.613709091963865,0.255190483684554,2.40490586914864,0.0161766319460458,0.275795934290078
"ENST00000009589",1470.65441671109,-0.156753734614459,0.0652368069751007,-2.40284192134493,0.016268218134642,0.276974828337867
